Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly_score,label
0.23352199999999998,0.282062,2.29957,0.054711,85.0512,31.1982,219.78099999999998,128.313,0.19448855326821468,0
0.242331,0.288062,2.48553,0.054711,85.0351,31.1982,231.458,128.0,0.23089984030364916,0
0.2386530000000001,0.27991,2.42548,0.054711,84.9051,31.2049,228.484,127.31299999999999,0.26133967764840543,0
0.24385700000000002,0.290657,2.9809900000000003,0.054711,84.9704,31.2263,248.21900000000002,127.689,0.20648664360298655,0
0.246214,0.289719,2.25881,0.054711,85.1405,31.2386,235.34400000000002,128.0,0.21676116318131844,0
0.240894,0.29068099999999997,2.65508,0.38263800000000003,85.0659,31.2494,237.954,128.689,0.15514762089855869,0
0.24338,0.28918299999999997,2.4181,0.710565,85.1148,31.2693,235.513,128.313,0.28199032931855034,0
0.240249,0.282035,2.24629,-0.27321599999999996,84.865,31.2815,226.804,128.0,0.1501569433808583,0
0.23627199999999998,0.28167800000000004,2.70398,0.054711,85.0331,31.2843,227.428,128.0,0.1391512126824528,0
0.240948,0.286391,2.73123,0.054711,84.9323,31.3073,231.327,128.689,0.17188070943231093,0
0.235794,0.284634,2.9839700000000002,-0.27321599999999996,85.0227,31.3073,234.578,128.313,0.11099422187512314,0
0.235127,0.27996,2.62189,-0.27321599999999996,85.0732,31.3106,230.83599999999998,127.31299999999999,0.20418447939671577,0
0.23564899999999997,0.279569,2.19191,0.054711,85.3387,31.3143,223.46,128.379,0.17463591764930353,0
0.237929,0.280333,2.59133,0.054711,84.7844,31.3333,228.109,127.62700000000001,0.1482569492236708,0
0.240456,0.287092,2.76245,0.710565,85.3097,31.3326,226.196,127.689,0.2736602763897391,0
0.24092399999999997,0.286565,2.11144,0.054711,85.2853,31.3615,228.66099999999997,128.0,0.2377447014167706,0
0.240573,0.29076799999999997,2.0966099999999996,-0.27321599999999996,85.2981,31.3666,216.63400000000001,128.0,0.20232226598970524,0
0.236668,0.281024,2.16641,-0.27321599999999996,85.4479,31.364,224.54,128.0,0.15019269309143166,0
0.239677,0.283229,2.2523,0.38263800000000003,84.9889,31.3837,206.30700000000002,128.0,0.25081384615177355,0
0.237096,0.281213,1.2704,0.054711,85.3644,31.3787,216.87900000000002,128.0,0.23968804605581753,0
0.241044,0.286998,3.19538,0.054711,85.0484,31.3787,250.385,128.0,0.23716414693721916,0
0.23853600000000005,0.284032,2.70519,0.38263800000000003,85.5386,31.3831,232.57,128.0,0.20046366325876133,0
0.23514699999999997,0.280927,1.00539,0.710565,85.4334,31.3936,204.752,127.31299999999999,0.3590343319743754,0
0.24116300000000002,0.283582,2.69957,-0.27321599999999996,85.4494,31.396,228.558,127.689,0.23569319648020462,0
0.241461,0.28523699999999996,2.79605,-0.27321599999999996,85.5116,31.4066,249.822,128.0,0.22569392935916674,0
0.238775,0.284036,2.54534,0.38263800000000003,85.4658,31.4072,227.545,128.0,0.22174857566039513,0
0.235591,0.281315,2.5810299999999997,-0.27321599999999996,85.4659,31.4026,228.99400000000003,127.31299999999999,0.1971803705342838,0
0.23741900000000002,0.28192399999999995,2.6151299999999997,0.054711,85.5371,31.4001,231.935,127.689,0.17474519468679414,0
0.240492,0.28187199999999996,2.3049,-0.27321599999999996,85.5648,31.3942,219.735,128.313,0.13490363364719338,0
0.238387,0.282021,2.8143,-0.27321599999999996,85.7902,31.3942,234.02900000000002,128.0,0.1897964858933064,0
0.24008000000000002,0.28788800000000003,2.41538,0.38263800000000003,85.5325,31.3867,221.335,127.31299999999999,0.12988234824328307,0
0.240842,0.284183,2.57369,-0.601143,85.3561,31.3735,222.084,129.071,0.33412229504223967,0
0.239892,0.288706,2.51211,0.38263800000000003,85.5895,31.3636,228.834,128.627,0.15406435404140442,0
0.237217,0.28023200000000004,2.8159099999999997,-0.27321599999999996,85.6074,31.3575,226.109,127.31299999999999,0.1250081722108586,0
0.244315,0.28970500000000005,2.50254,0.054711,85.5773,31.3469,226.94099999999997,127.689,0.17000813745542187,0
0.236946,0.283684,2.65083,0.38263800000000003,85.5585,31.3204,227.07299999999998,128.0,0.20918214553200862,0
0.23914499999999997,0.285962,2.36781,0.054711,85.4926,31.3098,218.608,128.689,0.22398789903024327,0
0.235512,0.282569,1.9545599999999999,0.054711,85.0804,31.296999999999997,226.343,127.62700000000001,0.20221134270850374,0
0.23866500000000002,0.28478200000000004,1.9944,0.054711,85.4437,31.296999999999997,215.567,127.689,0.23243388019784578,0
0.244689,0.29041999999999996,2.7173599999999998,0.054711,85.6423,31.2768,231.013,127.31299999999999,0.20905362084254017,0
0.240625,0.286067,2.24135,0.38263800000000003,85.6952,31.2706,230.71200000000002,127.689,0.17905113453253174,0
0.239411,0.28644400000000003,2.5688400000000002,0.054711,85.3164,31.2674,231.102,127.31299999999999,0.23690056369841642,0
0.23862199999999997,0.289756,2.4842299999999997,0.054711,85.6623,31.2558,248.94,127.689,0.16057697622153708,0
0.235882,0.28228200000000003,2.36026,0.054711,85.4475,31.2416,237.84099999999998,127.31299999999999,0.15617125597362055,0
0.23988299999999999,0.284352,2.12703,0.054711,85.7733,31.2299,228.96400000000003,128.379,0.18535856977025975,0
0.23699699999999999,0.28118200000000004,3.0394,0.054711,85.6917,31.2299,249.71400000000003,128.313,0.14954955272364695,0
0.24236300000000002,0.288473,2.8810700000000002,0.710565,85.6742,31.2157,234.96599999999998,128.0,0.24782343270142415,0
0.242306,0.29153,2.0914900000000003,0.38263800000000003,85.6246,31.2015,209.35,128.689,0.18537230938209043,0
0.23561700000000002,0.281964,1.11077,0.38263800000000003,85.3574,31.1886,204.954,128.313,0.2929449528035164,0
0.24197800000000005,0.282455,2.6610099999999997,0.710565,85.5286,31.1972,228.283,128.313,0.24869932149906196,0
0.237659,0.28380500000000003,1.9040000000000001,0.38263800000000003,85.5374,31.1854,220.669,128.0,0.15135494124558177,0
0.23670100000000002,0.28358,2.77923,0.054711,85.5754,31.1761,231.352,127.31299999999999,0.1524158710687412,0
0.235171,0.282567,2.1832700000000003,0.054711,85.67299999999999,31.1604,228.575,127.689,0.12852077059155723,0
0.235798,0.280518,2.26878,0.054711,85.647,31.1604,203.063,128.0,0.19423118652801227,0
0.238504,0.2838,2.10605,-0.27321599999999996,85.8695,31.1575,223.002,128.0,0.21042982000431662,0
0.240939,0.284923,1.9866400000000002,-0.27321599999999996,85.6485,31.151999999999997,202.074,128.689,0.21926557423904416,0
0.239323,0.285067,2.52461,0.054711,85.7609,31.1574,232.13299999999998,129.0,0.22550400621903674,0
0.242943,0.28976999999999997,2.19853,0.054711,85.3412,31.1597,222.08599999999998,129.0,0.22576464010850755,0
0.24386599999999997,0.288247,2.24848,0.38263800000000003,85.7399,31.153000000000002,225.571,127.62700000000001,0.11890322441400175,0
0.23913099999999998,0.28231,2.62967,0.38263800000000003,85.1383,31.1557,229.593,127.0,0.1346142254770472,0
0.23886,0.283864,2.74748,0.38263800000000003,85.1975,31.1752,221.13400000000001,128.379,0.12570658622123607,0
0.23999299999999998,0.286646,1.8869099999999999,0.38263800000000003,85.2213,31.1848,230.248,128.313,0.09585389681360679,0
0.23933800000000002,0.289052,2.91362,0.38263800000000003,85.0284,31.1848,232.52700000000002,128.689,0.12771438498017187,0
0.23969000000000001,0.28986,2.16166,0.054711,85.0374,31.1832,251.138,128.313,0.16660844396557384,0
0.23697600000000002,0.284903,1.75265,0.054711,85.022,31.1963,228.033,128.0,0.15055401632699414,0
0.237575,0.279119,2.0951,0.054711,84.8693,31.1859,234.412,128.689,0.19052559336392377,0
0.238573,0.28515999999999997,2.77869,0.054711,85.0493,31.1978,232.395,128.313,0.14692854487875304,0
0.237602,0.284446,1.40929,-0.27321599999999996,84.9714,31.2001,217.513,127.31299999999999,0.18748940326784677,0
0.238724,0.28413099999999997,2.2679400000000003,0.38263800000000003,85.0485,31.2215,250.275,128.379,0.20352234531527483,0
0.2374840000000001,0.288966,2.17992,0.38263800000000003,85.0672,31.2215,235.27200000000002,128.313,0.15594834429350438,0
0.244486,0.287675,2.22959,0.054711,85.0979,31.2221,234.792,128.0,0.17423197693034012,0
0.23682399999999998,0.281901,2.21712,-0.27321599999999996,84.9854,31.2356,233.99900000000002,128.0,0.200070441540448,0
0.238598,0.28765100000000005,2.28658,0.38263800000000003,85.1039,31.2472,244.208,128.0,0.15401207333112651,0
0.235394,0.282213,2.28448,0.38263800000000003,85.0198,31.2579,229.821,127.31299999999999,0.14717886240143735,0
0.23718499999999998,0.282112,2.5998200000000002,0.38263800000000003,85.005,31.267,220.799,127.689,0.10079197977360276,0
0.23803000000000002,0.281279,2.48007,-0.601143,85.07,31.2716,237.088,128.0,0.27244668746628903,0
0.238675,0.283697,2.58237,0.38263800000000003,84.9304,31.2776,240.78599999999997,128.0,0.14489982254630718,0
0.240592,0.2887,2.67433,0.710565,85.0777,31.2756,227.761,128.689,0.22200825716593917,0
0.241973,0.292069,2.76242,0.054711,84.9343,31.2815,225.608,128.313,0.18052181457580685,0
0.237868,0.28277399999999997,2.49631,0.38263800000000003,84.7795,31.296999999999997,206.685,128.0,0.1815170838229314,0
0.23624299999999998,0.279956,2.42762,0.38263800000000003,84.9621,31.3104,227.53599999999997,127.31299999999999,0.12623869543179103,0
0.23850500000000002,0.28034699999999996,2.80754,0.38263800000000003,84.9137,31.3104,227.025,127.689,0.06040409239395091,0
0.24054099999999998,0.288024,2.47456,-0.27321599999999996,85.1843,31.3147,227.997,128.0,0.2049411619209628,0
0.240606,0.291964,2.45931,0.054711,85.1457,31.3199,230.142,127.31299999999999,0.22352466043193764,0
0.2448,0.289184,0.989886,0.38263800000000003,84.8411,31.3091,208.39,127.0,0.2587843539934472,0
0.239994,0.284204,1.21417,0.054711,85.1813,31.3083,215.544,127.689,0.253704848714085,0
0.244167,0.289425,2.75851,0.710565,84.7865,31.3083,223.94299999999998,128.0,0.20415299198948503,0
0.2389550000000001,0.289055,2.46797,0.054711,84.8201,31.3106,247.71599999999998,128.0,0.13137131371953895,0
0.240387,0.28975,2.42555,0.054711,84.9282,31.3106,249.317,128.0,0.13076748230868446,0
0.238512,0.28472800000000004,2.0301099999999996,0.054711,85.072,31.3131,224.28099999999998,128.0,0.15988739098688512,0
0.235891,0.27930900000000003,2.72608,-0.27321599999999996,84.8209,31.3041,229.123,128.0,0.16599615169038887,0
0.2402590000000001,0.283869,2.83639,-0.27321599999999996,85.0472,31.3067,231.94299999999998,128.0,0.18173935221378118,0
0.23828200000000002,0.288499,1.9611900000000002,0.054711,84.9262,31.3085,235.297,128.689,0.1257225590450682,0
0.241657,0.290966,1.8570799999999998,0.054711,84.9865,31.3073,226.361,127.62700000000001,0.12949237269204442,0
0.239842,0.285769,2.95289,-0.27321599999999996,84.7743,31.3132,222.235,127.689,0.1646823047721805,0
0.24145,0.28779299999999997,2.6987400000000004,0.054711,84.9641,31.3084,229.051,128.0,0.1289055781285043,0
0.238119,0.283498,3.1663099999999997,0.054711,85.2245,31.3084,251.082,128.0,0.2131527549144448,0
0.235961,0.28724299999999997,2.71881,0.38263800000000003,85.1999,31.303,226.493,129.379,0.28430246526948644,0
0.23774499999999998,0.28373000000000004,2.00955,0.054711,85.1265,31.3025,231.638,129.313,0.286048724409003,0
0.239581,0.28496,3.10902,0.38263800000000003,85.4751,31.2962,237.17,128.313,0.15492551107165278,0
0.242344,0.287494,2.2623599999999997,0.054711,84.9091,31.2953,235.74,128.0,0.13777001312645745,0
0.23674800000000001,0.282557,2.75847,0.38263800000000003,85.4065,31.2821,227.021,128.0,0.1401033009686418,0
0.23988600000000002,0.28986300000000004,2.82792,0.054711,85.3614,31.2838,227.967,127.31299999999999,0.14559827492396285,0
0.239804,0.28510599999999997,2.38427,0.054711,85.0575,31.2728,229.747,128.379,0.22770687229243736,0
0.24300300000000002,0.289325,3.1299099999999997,0.38263800000000003,85.2779,31.2573,250.63400000000001,128.313,0.1894732753121911,0
0.24481,0.288425,2.58059,0.38263800000000003,85.4144,31.2573,221.702,128.0,0.14538319455337628,0
0.24109499999999998,0.286367,1.86178,-0.27321599999999996,85.4745,31.2752,222.3,128.689,0.19170858393722473,0
0.23716900000000002,0.285556,2.2391,0.054711,85.4422,31.2625,231.192,128.313,0.1644714744954684,0
0.236923,0.281827,2.52733,0.054711,85.5412,31.2683,229.425,128.0,0.20553476703119702,0
0.24276599999999998,0.288286,2.81143,0.38263800000000003,85.4492,31.2514,235.66099999999997,128.0,0.13532733197489927,0
0.24333400000000002,0.290256,3.11178,0.38263800000000003,85.5485,31.2454,250.644,128.689,0.1971840712210701,0
0.240535,0.290231,2.47479,0.054711,85.4373,31.2409,217.38400000000001,128.313,0.11822205278443551,0
0.238044,0.28508,1.0425799999999998,0.38263800000000003,85.4408,31.2322,212.63,128.689,0.256075501388726,0
0.23817399999999997,0.287464,2.3404,0.38263800000000003,85.3685,31.2322,228.07299999999998,128.313,0.11814379648285543,0
0.23658099999999999,0.281082,2.38293,0.38263800000000003,85.3152,31.2171,228.34099999999998,128.0,0.15212479559318215,0
0.239202,0.285373,2.96057,0.054711,85.4443,31.2152,206.36700000000002,128.0,0.22426618677273039,0
0.236182,0.280198,1.03738,0.054711,85.5587,31.1988,218.21,128.0,0.2614959470502028,0
0.237273,0.282785,0.955599,0.054711,85.3912,31.182,210.377,128.689,0.27655948819735643,0
0.23511500000000002,0.28773699999999997,2.41941,0.054711,85.6147,31.1601,231.109,127.62700000000001,0.2058870168169129,0
0.236486,0.277524,2.69017,0.054711,85.5377,31.1591,243.797,128.379,0.22947472226018595,0
0.238011,0.280033,1.1905700000000001,0.054711,85.3037,31.144000000000002,213.456,128.313,0.26279344909358365,0
0.239954,0.285555,2.87912,0.054711,85.5327,31.144000000000002,234.889,128.0,0.22853655725066196,0
0.237112,0.281056,2.11789,0.054711,85.5917,31.1364,218.433,128.0,0.2220803855408297,0
0.23613,0.283254,2.84612,-0.27321599999999996,85.8133,31.1168,217.05700000000002,128.689,0.30808467290822483,0
0.23821399999999998,0.285021,2.7239400000000002,0.054711,85.6356,31.1109,233.928,128.313,0.2752097902422801,0
0.23657399999999998,0.280094,1.7728400000000002,0.710565,85.8001,31.0993,222.584,128.313,0.36733930705075263,0
0.237076,0.281641,2.8788099999999996,0.054711,85.3284,31.0992,238.229,128.0,0.26563887448409235,0
0.237629,0.28622800000000004,3.1358599999999996,0.054711,85.5882,31.0806,249.395,128.0,0.34333944414633233,0
0.24322600000000005,0.28974099999999997,2.76037,0.054711,85.3975,31.0782,230.766,128.0,0.31288628773588967,0
0.24214699999999997,0.292466,2.75685,0.054711,85.7144,31.0652,231.362,128.0,0.4044860020691188,0
0.24379499999999998,0.29157,2.92516,0.054711,85.8144,31.0652,246.57,128.0,0.42218920519958025,0
0.23796399999999998,0.279539,1.8422,0.054711,85.4781,31.0605,201.265,128.0,0.4020568197576385,0
0.23747,0.284549,2.14113,0.054711,85.7203,31.0517,245.088,128.689,0.39623579801460795,0
0.243114,0.28534899999999996,2.75734,0.054711,85.6438,31.0481,229.77900000000002,128.313,0.3870624411360135,0
0.239044,0.289441,2.35587,0.054711,85.1866,31.0411,220.701,128.0,0.3992912136194085,0
0.241592,0.287248,2.83311,0.054711,85.6352,31.0302,221.916,128.689,0.4167225361528426,0
0.244718,0.28977800000000004,2.74648,0.054711,85.663,31.0258,233.708,128.313,0.431302979120568,0
0.240213,0.28628200000000004,2.21096,0.38263800000000003,85.0361,31.0228,222.09099999999998,128.689,0.42449244351478904,0
0.2401,0.286196,2.65035,0.38263800000000003,85.0458,31.0228,229.625,128.313,0.42809750694310433,0
0.235221,0.285357,2.01097,0.054711,85.4587,31.0116,206.47799999999998,128.0,0.4606199884259658,0
0.2354320000000001,0.282037,2.25874,-0.27321599999999996,85.1403,30.9981,211.109,128.689,0.4861224506064747,0
0.23953899999999997,0.288159,1.99545,0.054711,85.5676,31.0023,227.80599999999998,128.0,0.4690030111677286,0
0.23880700000000002,0.283105,2.3927400000000003,-0.601143,85.507,30.9998,211.264,128.0,0.5239302447612599,0
0.235302,0.28086700000000003,2.53301,0.054711,85.0543,30.9874,207.612,128.0,0.5160922307174426,0
0.23522600000000002,0.281099,2.65333,0.054711,85.0425,31.000999999999998,229.007,128.689,0.4762346278582244,0
0.24011300000000002,0.284172,2.59112,0.054711,85.5709,30.9929,230.832,128.313,0.499228125842638,0
0.241135,0.289647,2.5537400000000003,0.054711,85.4178,30.9877,227.84900000000002,128.689,0.49610162809203323,0
0.240602,0.285356,2.62645,0.054711,85.3666,30.9877,229.77599999999998,129.0,0.5276120420373813,0
0.23506100000000002,0.284569,3.1623,0.054711,85.0443,30.9902,244.146,128.313,0.49148978818129224,0
0.236618,0.281783,2.81203,0.054711,85.1128,30.9828,236.417,128.0,0.5169755238747978,0
0.23934499999999997,0.28220500000000004,2.6962599999999997,0.38263800000000003,84.9175,30.9889,225.72400000000002,128.689,0.47931283958731846,0
0.2379550000000001,0.285774,2.66895,0.38263800000000003,85.0778,30.9867,227.399,127.62700000000001,0.4996625880630118,0
0.238227,0.281055,2.63669,0.054711,84.979,30.9728,225.481,127.689,0.5217763799818324,0
0.2375,0.286934,1.48518,0.054711,85.0104,30.9827,216.512,128.689,0.5158012692268765,0
0.239123,0.28508,2.80445,0.054711,84.7763,30.9827,208.051,128.313,0.5220410964892533,0
0.244498,0.289731,2.4807900000000003,0.38263800000000003,84.8978,30.9598,234.752,128.0,0.5543880926080859,0
0.23899600000000001,0.283362,0.9336530000000001,0.38263800000000003,85.0682,30.9676,209.05,128.0,0.5989696206042471,0
0.2400090000000001,0.286851,2.6114599999999997,-0.27321599999999996,85.0845,30.9689,206.727,128.0,0.5585412138033619,0
0.235632,0.286635,2.3363,0.054711,84.9234,30.9771,225.46900000000002,128.689,0.514870993506091,0
0.23913099999999998,0.286909,2.6515,-0.27321599999999996,84.8977,30.967,232.643,130.38,0.7031134675483496,0
0.244482,0.287576,2.1659,0.054711,84.9749,30.9668,225.845,128.0,0.5403869509531108,0
0.245416,0.292784,1.13209,0.054711,84.758,30.9691,210.18900000000002,129.38,0.630044731061541,0
0.240312,0.289272,2.43482,0.054711,84.88,30.9691,224.16400000000002,129.313,0.5665805721010174,0
0.240087,0.286137,2.47738,0.38263800000000003,84.8461,30.9819,222.69,127.62700000000001,0.5009122423597547,0
0.23710799999999999,0.279503,1.7229700000000001,0.38263800000000003,84.8457,30.9911,205.549,127.689,0.5019351224741183,0
0.23842199999999997,0.281305,2.78608,0.054711,84.93299999999998,30.9982,239.30599999999998,128.0,0.4696733913888101,0
0.24193,0.286583,2.7259599999999997,0.054711,84.9154,31.0129,234.08900000000003,127.31299999999999,0.44099036952285037,0
0.23811300000000002,0.285213,1.9234900000000001,0.054711,84.9202,31.0124,233.03400000000002,127.689,0.4389175818156883,0
0.23929899999999998,0.28525900000000004,2.07145,0.054711,84.9153,31.0289,222.482,128.0,0.4207013589921332,0
0.23824499999999998,0.28133,2.7465900000000003,0.054711,84.9477,31.0289,226.77599999999998,128.0,0.4085280523922033,0
0.244354,0.290785,2.3953900000000004,-0.601143,84.8767,31.0443,243.203,128.0,0.44710965646492723,0
0.23775700000000002,0.28230500000000003,2.24745,0.054711,84.9509,31.0494,211.705,128.0,0.37009780074578935,0
0.236166,0.281123,2.63787,0.054711,84.9325,31.0424,248.64700000000002,128.0,0.386363415514165,0
0.241319,0.289294,2.47496,-0.27321599999999996,84.8805,31.0561,207.798,128.0,0.36384371607963484,0
0.245914,0.289157,2.63446,0.054711,84.9546,31.0712,207.75799999999998,127.31299999999999,0.3350080791781869,0
0.2409820000000001,0.284777,2.38725,0.710565,84.7948,31.0872,234.878,127.689,0.3547587193185485,0
0.237596,0.285108,2.6633,0.710565,84.8313,31.0872,225.29,128.0,0.3458991947321021,0
0.239186,0.286022,2.51021,0.054711,84.9355,31.0906,234.037,128.0,0.3052155001560229,0
0.24470799999999998,0.288885,2.51379,0.054711,84.8914,31.1005,204.481,128.0,0.29922145221786917,0
0.247623,0.291245,2.98284,0.054711,84.9798,31.1022,238.12099999999998,128.0,0.307263918883911,0
0.245245,0.29292399999999996,2.02808,0.054711,84.8927,31.1032,228.192,128.0,0.3214973069632333,0
0.24183600000000002,0.29170799999999997,2.73417,-0.601143,84.9403,31.1185,224.18,127.31299999999999,0.33711950062841456,0
0.23813299999999998,0.280225,1.91373,-0.27321599999999996,84.7048,31.1239,230.53799999999998,128.38,0.22657628172271782,0
0.240463,0.287093,2.12303,-0.27321599999999996,85.0566,31.1239,222.62,128.0,0.2481060873225714,0
0.23971399999999998,0.284298,2.87302,0.054711,84.8257,31.1215,227.739,128.0,0.24719899756837851,0
0.237409,0.284549,2.60126,0.38263800000000003,84.8454,31.1229,237.297,127.31299999999999,0.20989714887149788,0
0.245969,0.287806,2.53302,0.710565,84.9756,31.1228,222.456,128.38,0.26902359396667586,0
0.23900900000000005,0.283956,2.06969,0.054711,84.8242,31.1378,228.84599999999998,127.62700000000001,0.197236136326739,0
0.23922800000000002,0.287088,2.68933,0.38263800000000003,84.8274,31.1345,236.293,127.689,0.18119038726832165,0
0.23858600000000002,0.28667600000000004,2.57829,0.054711,84.9579,31.1229,222.22799999999998,128.0,0.2308425474798953,0
0.23793699999999998,0.28527199999999997,2.23925,0.054711,85.4134,31.1229,223.96200000000002,128.689,0.2320101137037415,0
0.24159499999999998,0.283181,1.45818,0.38263800000000003,84.929,31.1198,202.266,127.62700000000001,0.3007573939229604,0
0.245718,0.292016,1.26796,0.38263800000000003,84.9504,31.1222,207.5,127.689,0.3254352785032009,0
0.241425,0.28573699999999996,2.75585,0.054711,85.3993,31.1047,237.283,127.31299999999999,0.26706725478329846,0
0.241944,0.289138,3.11136,0.054711,85.3634,31.1024,246.86700000000002,127.689,0.26210835844207814,0
0.2437010000000001,0.288783,2.67086,0.054711,84.6795,31.0953,225.762,127.31299999999999,0.2890379697988583,0
0.246892,0.28830700000000004,2.90689,0.054711,84.7896,31.0976,231.99900000000002,127.689,0.26390381514555866,0
0.239986,0.287526,2.61651,0.38263800000000003,84.8811,31.0857,225.97400000000002,128.0,0.2906272531364902,0
0.23803200000000002,0.28684499999999996,2.7256299999999998,0.054711,84.9861,31.0915,227.50599999999997,128.0,0.29046128778393604,0
0.242004,0.291104,2.67903,0.38263800000000003,85.2763,31.0915,224.987,128.0,0.2990270500882496,0
0.242758,0.28967800000000005,2.66518,0.38263800000000003,85.1603,31.0915,224.64700000000002,128.689,0.3005653279649815,0
0.242294,0.29032199999999997,2.6939599999999997,0.054711,85.3967,31.0812,223.41400000000002,127.689,0.29509301436848606,0
0.24007699999999998,0.290117,2.3306299999999998,0.38263800000000003,85.456,31.0824,212.852,127.31299999999999,0.28294515557208305,0
0.24450100000000002,0.289661,2.7822299999999998,-0.27321599999999996,84.8826,31.0826,232.622,127.689,0.29337812629070137,0
0.24466,0.287827,2.64174,0.054711,85.5588,31.0738,227.96,127.31299999999999,0.323004845542357,0
0.23794,0.285873,1.9091,0.054711,85.1354,31.0708,221.37599999999998,127.689,0.3428180392849227,0
0.24361,0.292638,2.14086,0.710565,85.3331,31.0515,237.048,128.689,0.42008917653916417,0
0.23955300000000002,0.290015,1.8228,0.38263800000000003,84.9754,31.0476,224.581,128.313,0.3523668777947952,0
0.244513,0.290669,2.70565,0.710565,85.3204,31.0479,225.907,128.0,0.4191896474768112,0
0.24565900000000002,0.289217,3.0628,0.710565,85.4711,31.0479,238.562,128.689,0.3936869863358805,0
0.24444200000000002,0.29285100000000003,1.91323,0.38263800000000003,85.4717,31.035999999999998,230.96,128.313,0.41241033268618976,0
0.237985,0.28481100000000004,2.4069700000000003,0.054711,85.4334,31.0324,226.908,128.0,0.41534320831256766,0
0.238229,0.286908,2.07756,0.054711,85.1977,31.0254,229.168,128.0,0.43185760832273096,0
0.240972,0.283512,2.19163,0.38263800000000003,85.2192,31.0059,236.482,128.689,0.4605266843817747,0
0.24075300000000002,0.28617800000000004,2.44085,0.054711,85.3575,31.0012,239.032,129.0,0.48670673487665717,0
0.246658,0.29370799999999997,1.9444599999999999,0.054711,85.365,31.0087,220.19400000000002,128.313,0.49601941870960353,0
0.241706,0.284967,2.6931,0.054711,85.3943,31.0018,223.197,128.0,0.47548049664829883,0
0.236972,0.289119,2.67446,0.38263800000000003,85.3057,31.0023,234.708,128.0,0.4621192106834894,0
0.241064,0.292138,2.25018,0.38263800000000003,85.3807,31.0023,216.393,128.689,0.4654661189313591,0
0.23696,0.287648,2.81198,-0.27321599999999996,85.5497,31.0119,245.422,128.313,0.4353446988834739,0
0.24030900000000002,0.287476,2.57441,0.054711,85.0877,31.0087,230.796,128.0,0.4709511716716744,0
0.24361799999999997,0.29030100000000003,2.45383,0.38263800000000003,85.5025,30.9972,234.622,128.689,0.47268300321878665,0
0.245929,0.292369,2.5899400000000004,0.054711,85.4633,31.0048,209.666,128.313,0.4864839415006338,0
0.239248,0.286532,2.59611,0.054711,84.8721,30.999000000000002,233.226,128.0,0.4801666951670082,0
0.236262,0.286698,2.6898,0.054711,84.9325,30.9983,226.157,128.0,0.4727957730125955,0
0.238006,0.282007,2.77542,0.38263800000000003,85.2141,30.9784,228.97099999999998,128.0,0.5181579951702866,0
0.238998,0.285046,2.91586,0.054711,85.1903,30.9706,207.47099999999998,127.31299999999999,0.5618264110957917,0
0.240356,0.290975,2.66337,0.054711,85.0135,30.9706,227.90400000000002,127.689,0.5373805026288805,0
0.23804,0.283005,2.17068,0.38263800000000003,85.0444,30.9701,223.438,128.0,0.5324467390449591,0
0.23655500000000002,0.28339899999999996,3.09902,0.054711,85.72,30.9603,240.227,128.0,0.5766893377713747,0
0.239233,0.283667,2.70575,-0.27321599999999996,84.9812,30.9515,226.25400000000002,128.0,0.5782681625245032,0
0.238225,0.28442399999999995,1.01147,0.38263800000000003,84.8434,30.9517,215.865,127.31299999999999,0.5962205752891049,0
0.240177,0.292147,2.7079,0.054711,85.5325,30.9496,236.87599999999998,128.38,0.5851452917869878,0
0.23713800000000002,0.281082,3.01667,-0.27321599999999996,84.8864,30.9458,243.455,129.0,0.5844195804977271,0
0.237389,0.28033,0.9582120000000001,0.38263800000000003,84.9225,30.9477,205.021,127.62700000000001,0.6256339553729685,0
0.24279499999999998,0.289636,2.61088,0.054711,84.8874,30.9427,236.62,129.072,0.6024263993317805,0
0.234756,0.283995,2.60668,0.38263800000000003,84.9101,30.9164,205.185,127.689,0.6441789740230309,0
0.24070999999999998,0.284937,2.6591099999999996,0.38263800000000003,85.2231,30.9164,222.554,127.31299999999999,0.6566204039528303,0
0.237921,0.282269,2.57717,0.38263800000000003,84.8208,30.9189,214.225,127.689,0.6275012281781139,0
0.243144,0.296862,2.71789,0.054711,85.4508,30.9046,248.637,128.689,0.7446889163323799,0
0.244923,0.289315,1.9062299999999999,0.054711,84.9926,30.9027,232.41299999999998,129.0,0.6847264294005468,0
0.24156799999999998,0.28505,2.36853,0.054711,85.0025,30.8901,229.933,128.313,0.7176450566271398,0
0.240164,0.288551,2.47511,-0.27321599999999996,84.9356,30.8835,225.64700000000002,128.0,0.7205498428141288,0
0.23847600000000002,0.284208,2.30966,0.054711,84.8166,30.8798,233.7,128.0,0.7352679158279395,0
0.23637199999999997,0.284148,2.26872,0.054711,85.0424,30.8706,203.703,128.0,0.7652153009127711,0
0.239179,0.284009,2.67562,0.054711,85.0668,30.8598,238.479,128.689,0.7779569540342937,0
0.24049,0.28534899999999996,2.08874,0.054711,84.9357,30.8598,228.37900000000002,128.313,0.7774639810807471,0
0.23881799999999997,0.28526599999999996,2.12879,-0.27321599999999996,84.9433,30.8699,226.967,128.0,0.75535195379683,0
0.24081599999999997,0.286411,2.0836200000000002,-0.27321599999999996,84.9515,30.8628,229.00400000000002,127.31299999999999,0.7627752463242371,0
